date,hotel_id,room_type_id,available_rooms,occupied_rooms,available_for_sale_rooms,occupancy_rate
2025-10-12,H001,RT06,7,7,0,1.0
2025-10-13,H001,RT01,42,35,7,0.8333
2025-10-13,H001,RT02,30,30,0,1.0
2025-10-13,H001,RT03,20,18,2,0.9
2025-10-13,H001,RT04,12,11,1,0.9167
2025-10-13,H001,RT05,9,7,2,0.7778
2025-10-13,H001,RT06,7,7,0,1.0
2025-10-14,H001,RT01,42,38,4,0.9048
2025-10-14,H001,RT02,30,30,0,1.0
2025-10-14,H001,RT03,20,17,3,0.85
2025-10-14,H001,RT04,12,12,0,1.0
2025-10-14,H001,RT05,9,9,0,1.0
2025-10-14,H001,RT06,7,7,0,1.0
2025-10-15,H001,RT01,42,42,0,1.0
2025-10-15,H001,RT02,30,27,3,0.9
2025-10-15,H001,RT03,20,14,6,0.7
2025-10-15,H001,RT04,12,12,0,1.0
2025-10-15,H001,RT05,9,9,0,1.0
2025-10-15,H001,RT06,7,7,0,1.0
2025-10-16,H001,RT01,42,32,10,0.7619
2025-10-16,H001,RT02,30,27,3,0.9
2025-10-16,H001,RT03,20,16,4,0.8
2025-10-16,H001,RT04,12,12,0,1.0
2025-10-16,H001,RT05,9,9,0,1.0
2025-10-16,H001,RT06,7,7,0,1.0
2025-10-17,H001,RT01,42,31,11,0.7381
2025-10-17,H001,RT02,30,24,6,0.8
2025-10-17,H001,RT03,20,17,3,0.85
2025-10-17,H001,RT04,12,12,0,1.0
2025-10-17,H001,RT05,9,9,0,1.0
2025-10-17,H001,RT06,7,7,0,1.0
2025-10-18,H001,RT01,42,39,3,0.9286
2025-10-18,H001,RT02,30,27,3,0.9
2025-10-18,H001,RT03,20,16,4,0.8
2025-10-18,H001,RT04,12,12,0,1.0
2025-10-18,H001,RT05,9,9,0,1.0
2025-10-18,H001,RT06,7,7,0,1.0
2025-10-19,H001,RT01,42,40,2,0.9524
2025-10-19,H001,RT02,30,30,0,1.0
2025-10-19,H001,RT03,20,14,6,0.7
2025-10-19,H001,RT04,12,12,0,1.0
2025-10-19,H001,RT05,9,9,0,1.0
2025-10-19,H001,RT06,7,7,0,1.0
2025-10-20,H001,RT01,42,41,1,0.9762
2025-10-20,H001,RT02,30,30,0,1.0
2025-10-20,H001,RT03,20,14,6,0.7
2025-10-20,H001,RT04,12,11,1,0.9167
2025-10-20,H001,RT05,9,8,1,0.8889
2025-10-20,H001,RT06,7,7,0,1.0
2025-10-21,H001,RT01,42,42,0,1.0
2025-10-21,H001,RT02,30,30,0,1.0
2025-10-21,H001,RT03,20,20,0,1.0
2025-10-21,H001,RT04,12,12,0,1.0
2025-10-21,H001,RT05,9,7,2,0.7778
2025-10-21,H001,RT06,7,6,1,0.8571
2025-10-22,H001,RT01,42,42,0,1.0
2025-10-22,H001,RT02,30,30,0,1.0
2025-10-22,H001,RT03,20,16,4,0.8
2025-10-22,H001,RT04,12,10,2,0.8333
2025-10-22,H001,RT05,9,9,0,1.0
2025-10-22,H001,RT06,7,6,1,0.8571
2025-10-23,H001,RT01,42,39,3,0.9286
2025-10-23,H001,RT02,30,28,2,0.9333
2025-10-23,H001,RT03,20,18,2,0.9
2025-10-23,H001,RT04,12,11,1,0.9167
2025-10-23,H001,RT05,9,7,2,0.7778
2025-10-23,H001,RT06,7,4,3,0.5714
2025-10-24,H001,RT01,42,30,12,0.7143
2025-10-24,H001,RT02,30,19,11,0.6333
2025-10-24,H001,RT03,20,20,0,1.0
2025-10-24,H001,RT04,12,10,2,0.8333
2025-10-24,H001,RT05,9,6,3,0.6667
2025-10-24,H001,RT06,7,6,1,0.8571
2025-10-25,H001,RT01,42,28,14,0.6667
2025-10-25,H001,RT02,30,17,13,0.5667
2025-10-25,H001,RT03,20,18,2,0.9
2025-10-25,H001,RT04,12,12,0,1.0
2025-10-25,H001,RT05,9,5,4,0.5556
2025-10-25,H001,RT06,7,7,0,1.0
2025-10-26,H001,RT01,42,38,4,0.9048
2025-10-26,H001,RT02,30,20,10,0.6667
2025-10-26,H001,RT03,20,20,0,1.0
2025-10-26,H001,RT04,12,11,1,0.9167
2025-10-26,H001,RT05,9,3,6,0.3333
2025-10-26,H001,RT06,7,7,0,1.0
2025-10-27,H001,RT01,42,35,7,0.8333
2025-10-27,H001,RT02,30,25,5,0.8333
2025-10-27,H001,RT03,20,20,0,1.0
2025-10-27,H001,RT04,12,10,2,0.8333
2025-10-27,H001,RT05,9,4,5,0.4444
2025-10-27,H001,RT06,7,7,0,1.0
2025-10-28,H001,RT01,42,36,6,0.8571
2025-10-28,H001,RT02,30,29,1,0.9667
2025-10-28,H001,RT03,20,20,0,1.0
2025-10-28,H001,RT04,12,12,0,1.0
2025-10-28,H001,RT05,9,3,6,0.3333
2025-10-28,H001,RT06,7,7,0,1.0
2025-10-29,H001,RT01,42,34,8,0.8095
2025-10-29,H001,RT02,30,23,7,0.7667
2025-10-29,H001,RT03,20,20,0,1.0
2025-10-29,H001,RT04,12,12,0,1.0
2025-10-29,H001,RT05,9,3,6,0.3333
2025-10-29,H001,RT06,7,7,0,1.0
2025-10-30,H001,RT01,42,35,7,0.8333
2025-10-30,H001,RT02,30,22,8,0.7333
2025-10-30,H001,RT03,20,16,4,0.8
2025-10-30,H001,RT04,12,11,1,0.9167
2025-10-30,H001,RT05,9,5,4,0.5556
2025-10-30,H001,RT06,7,7,0,1.0
2025-10-31,H001,RT01,42,36,6,0.8571
2025-10-31,H001,RT02,30,24,6,0.8
2025-10-31,H001,RT03,20,14,6,0.7
2025-10-31,H001,RT04,12,6,6,0.5
2025-10-31,H001,RT05,9,6,3,0.6667
2025-10-31,H001,RT06,7,7,0,1.0
2025-11-01,H001,RT01,42,30,12,0.7143
2025-11-01,H001,RT02,30,26,4,0.8667
2025-11-01,H001,RT03,20,8,12,0.4
2025-11-01,H001,RT04,12,8,4,0.6667
2025-11-01,H001,RT05,9,8,1,0.8889
2025-11-01,H001,RT06,7,7,0,1.0
2025-11-02,H001,RT01,42,33,9,0.7857
2025-11-02,H001,RT02,30,25,5,0.8333
2025-11-02,H001,RT03,20,6,14,0.3
2025-11-02,H001,RT04,12,10,2,0.8333
2025-11-02,H001,RT05,9,9,0,1.0
2025-11-02,H001,RT06,7,7,0,1.0
2025-11-03,H001,RT01,42,31,11,0.7381
2025-11-03,H001,RT02,30,24,6,0.8
2025-11-03,H001,RT03,20,10,10,0.5
2025-11-03,H001,RT04,12,7,5,0.5833
2025-11-03,H001,RT05,9,7,2,0.7778
2025-11-03,H001,RT06,7,7,0,1.0
2025-11-04,H001,RT01,42,28,14,0.6667
2025-11-04,H001,RT02,30,21,9,0.7
2025-11-04,H001,RT03,20,16,4,0.8
2025-11-04,H001,RT04,12,6,6,0.5
2025-11-04,H001,RT05,9,8,1,0.8889
2025-11-04,H001,RT06,7,7,0,1.0
2025-11-05,H001,RT01,42,32,10,0.7619
2025-11-05,H001,RT02,30,20,10,0.6667
2025-11-05,H001,RT03,20,19,1,0.95
2025-11-05,H001,RT04,12,6,6,0.5
2025-11-05,H001,RT05,9,4,5,0.4444
2025-11-05,H001,RT06,7,7,0,1.0
2025-11-06,H001,RT01,42,32,10,0.7619
2025-11-06,H001,RT02,30,25,5,0.8333
2025-11-06,H001,RT03,20,17,3,0.85
2025-11-06,H001,RT04,12,9,3,0.75
2025-11-06,H001,RT05,9,5,4,0.5556
2025-11-06,H001,RT06,7,7,0,1.0
2025-11-07,H001,RT01,42,27,15,0.6429
2025-11-07,H001,RT02,30,23,7,0.7667
2025-11-07,H001,RT03,20,14,6,0.7
2025-11-07,H001,RT04,12,8,4,0.6667
2025-11-07,H001,RT05,9,6,3,0.6667
2025-11-07,H001,RT06,7,7,0,1.0
2025-11-08,H001,RT01,42,22,20,0.5238
2025-11-08,H001,RT02,30,21,9,0.7
2025-11-08,H001,RT03,20,11,9,0.55
2025-11-08,H001,RT04,12,12,0,1.0
2025-11-08,H001,RT05,9,9,0,1.0
2025-11-08,H001,RT06,7,7,0,1.0
2025-11-09,H001,RT01,42,25,17,0.5952
2025-11-09,H001,RT02,30,23,7,0.7667
2025-11-09,H001,RT03,20,10,10,0.5
2025-11-09,H001,RT04,12,12,0,1.0
2025-11-09,H001,RT05,9,6,3,0.6667
2025-11-09,H001,RT06,7,7,0,1.0
2025-11-10,H001,RT01,42,28,14,0.6667
2025-11-10,H001,RT02,30,26,4,0.8667
2025-11-10,H001,RT03,20,9,11,0.45
2025-11-10,H001,RT04,12,12,0,1.0
2025-11-10,H001,RT05,9,6,3,0.6667
2025-11-10,H001,RT06,7,7,0,1.0
2025-11-11,H001,RT01,42,24,18,0.5714
2025-11-11,H001,RT02,30,21,9,0.7
2025-11-11,H001,RT03,20,17,3,0.85
2025-11-11,H001,RT04,12,12,0,1.0
2025-11-11,H001,RT05,9,6,3,0.6667
2025-11-11,H001,RT06,7,7,0,1.0
2025-11-12,H001,RT01,42,27,15,0.6429
2025-11-12,H001,RT02,30,18,12,0.6
2025-11-12,H001,RT03,20,15,5,0.75
2025-11-12,H001,RT04,12,12,0,1.0
2025-11-12,H001,RT05,9,6,3,0.6667
2025-11-12,H001,RT06,7,7,0,1.0
2025-11-13,H001,RT01,42,32,10,0.7619
2025-11-13,H001,RT02,30,23,7,0.7667
2025-11-13,H001,RT03,20,13,7,0.65
2025-11-13,H001,RT04,12,12,0,1.0
2025-11-13,H001,RT05,9,6,3,0.6667
2025-11-13,H001,RT06,7,7,0,1.0
2025-11-14,H001,RT01,42,38,4,0.9048
2025-11-14,H001,RT02,30,21,9,0.7
2025-11-14,H001,RT03,20,12,8,0.6
2025-11-14,H001,RT04,12,12,0,1.0
2025-11-14,H001,RT05,9,4,5,0.4444
2025-11-14,H001,RT06,7,5,2,0.7143
2025-11-15,H001,RT01,42,33,9,0.7857
2025-11-15,H001,RT02,30,22,8,0.7333
2025-11-15,H001,RT03,20,13,7,0.65
2025-11-15,H001,RT04,12,12,0,1.0
2025-11-15,H001,RT05,9,4,5,0.4444
2025-11-15,H001,RT06,7,7,0,1.0
2025-11-16,H001,RT01,42,31,11,0.7381
2025-11-16,H001,RT02,30,19,11,0.6333
2025-11-16,H001,RT03,20,12,8,0.6
2025-11-16,H001,RT04,12,12,0,1.0
2025-11-16,H001,RT05,9,6,3,0.6667
2025-11-16,H001,RT06,7,7,0,1.0
2025-11-17,H001,RT01,42,25,17,0.5952
2025-11-17,H001,RT02,30,17,13,0.5667
2025-11-17,H001,RT03,20,12,8,0.6
2025-11-17,H001,RT04,12,12,0,1.0
2025-11-17,H001,RT05,9,5,4,0.5556
2025-11-17,H001,RT06,7,7,0,1.0
2025-11-18,H001,RT01,42,25,17,0.5952
2025-11-18,H001,RT02,30,22,8,0.7333
2025-11-18,H001,RT03,20,15,5,0.75
2025-11-18,H001,RT04,12,12,0,1.0
2025-11-18,H001,RT05,9,6,3,0.6667
2025-11-18,H001,RT06,7,4,3,0.5714
2025-11-19,H001,RT01,42,28,14,0.6667
2025-11-19,H001,RT02,30,21,9,0.7
2025-11-19,H001,RT03,20,10,10,0.5
2025-11-19,H001,RT04,12,12,0,1.0
2025-11-19,H001,RT05,9,8,1,0.8889
2025-11-19,H001,RT06,7,4,3,0.5714
2025-11-20,H001,RT01,42,30,12,0.7143
2025-11-20,H001,RT02,30,23,7,0.7667
2025-11-20,H001,RT03,20,11,9,0.55
2025-11-20,H001,RT04,12,11,1,0.9167
2025-11-20,H001,RT05,9,7,2,0.7778
2025-11-20,H001,RT06,7,5,2,0.7143
2025-11-21,H001,RT01,42,30,12,0.7143
2025-11-21,H001,RT02,30,21,9,0.7
2025-11-21,H001,RT03,20,12,8,0.6
2025-11-21,H001,RT04,12,12,0,1.0
2025-11-21,H001,RT05,9,5,4,0.5556
2025-11-21,H001,RT06,7,5,2,0.7143
2025-11-22,H001,RT01,42,28,14,0.6667
2025-11-22,H001,RT02,30,22,8,0.7333
2025-11-22,H001,RT03,20,15,5,0.75
2025-11-22,H001,RT04,12,11,1,0.9167
2025-11-22,H001,RT05,9,4,5,0.4444
2025-11-22,H001,RT06,7,7,0,1.0
2025-11-23,H001,RT01,42,19,23,0.4524
2025-11-23,H001,RT02,30,18,12,0.6
2025-11-23,H001,RT03,20,14,6,0.7
2025-11-23,H001,RT04,12,10,2,0.8333
2025-11-23,H001,RT05,9,3,6,0.3333
2025-11-23,H001,RT06,7,7,0,1.0
2025-11-24,H001,RT01,42,18,24,0.4286
2025-11-24,H001,RT02,30,18,12,0.6
2025-11-24,H001,RT03,20,8,12,0.4
2025-11-24,H001,RT04,12,5,7,0.4167
2025-11-24,H001,RT05,9,3,6,0.3333
2025-11-24,H001,RT06,7,7,0,1.0
2025-11-25,H001,RT01,42,21,21,0.5
2025-11-25,H001,RT02,30,16,14,0.5333
2025-11-25,H001,RT03,20,8,12,0.4
2025-11-25,H001,RT04,12,2,10,0.1667
2025-11-25,H001,RT05,9,2,7,0.2222
2025-11-25,H001,RT06,7,7,0,1.0
2025-11-26,H001,RT01,42,19,23,0.4524
2025-11-26,H001,RT02,30,10,20,0.3333
2025-11-26,H001,RT03,20,6,14,0.3
2025-11-26,H001,RT04,12,5,7,0.4167
2025-11-26,H001,RT05,9,4,5,0.4444
2025-11-26,H001,RT06,7,7,0,1.0
2025-11-27,H001,RT01,42,24,18,0.5714
2025-11-27,H001,RT02,30,16,14,0.5333
2025-11-27,H001,RT03,20,5,15,0.25
2025-11-27,H001,RT04,12,3,9,0.25
2025-11-27,H001,RT05,9,4,5,0.4444
2025-11-27,H001,RT06,7,7,0,1.0
2025-11-28,H001,RT01,42,21,21,0.5
2025-11-28,H001,RT02,30,19,11,0.6333
2025-11-28,H001,RT03,20,8,12,0.4
2025-11-28,H001,RT04,12,4,8,0.3333
2025-11-28,H001,RT05,9,4,5,0.4444
2025-11-28,H001,RT06,7,5,2,0.7143
2025-11-29,H001,RT01,42,20,22,0.4762
2025-11-29,H001,RT02,30,17,13,0.5667
2025-11-29,H001,RT03,20,7,13,0.35
2025-11-29,H001,RT04,12,6,6,0.5
2025-11-29,H001,RT05,9,4,5,0.4444
2025-11-29,H001,RT06,7,5,2,0.7143
2025-11-30,H001,RT01,42,23,19,0.5476
2025-11-30,H001,RT02,30,21,9,0.7
2025-11-30,H001,RT03,20,8,12,0.4
2025-11-30,H001,RT04,12,8,4,0.6667
2025-11-30,H001,RT05,9,6,3,0.6667
2025-11-30,H001,RT06,7,2,5,0.2857
2025-12-01,H001,RT01,42,24,18,0.5714
2025-12-01,H001,RT02,30,20,10,0.6667
2025-12-01,H001,RT03,20,8,12,0.4
2025-12-01,H001,RT04,12,4,8,0.3333
2025-12-01,H001,RT05,9,8,1,0.8889
2025-12-01,H001,RT06,7,3,4,0.4286
2025-12-02,H001,RT01,42,27,15,0.6429
2025-12-02,H001,RT02,30,14,16,0.4667
2025-12-02,H001,RT03,20,12,8,0.6
2025-12-02,H001,RT04,12,5,7,0.4167
2025-12-02,H001,RT05,9,8,1,0.8889
2025-12-02,H001,RT06,7,3,4,0.4286
2025-12-03,H001,RT01,42,21,21,0.5
2025-12-03,H001,RT02,30,15,15,0.5
2025-12-03,H001,RT03,20,10,10,0.5
2025-12-03,H001,RT04,12,3,9,0.25
2025-12-03,H001,RT05,9,7,2,0.7778
2025-12-03,H001,RT06,7,3,4,0.4286
2025-12-04,H001,RT01,42,20,22,0.4762
2025-12-04,H001,RT02,30,19,11,0.6333
2025-12-04,H001,RT03,20,6,14,0.3
2025-12-04,H001,RT04,12,5,7,0.4167
2025-12-04,H001,RT05,9,1,8,0.1111
2025-12-04,H001,RT06,7,3,4,0.4286
2025-12-05,H001,RT01,42,20,22,0.4762
2025-12-05,H001,RT02,30,20,10,0.6667
2025-12-05,H001,RT03,20,9,11,0.45
2025-12-05,H001,RT04,12,6,6,0.5
2025-12-05,H001,RT05,9,0,9,0.0
2025-12-05,H001,RT06,7,2,5,0.2857
2025-12-06,H001,RT01,42,20,22,0.4762
2025-12-06,H001,RT02,30,21,9,0.7
2025-12-06,H001,RT03,20,9,11,0.45
2025-12-06,H001,RT04,12,7,5,0.5833
2025-12-06,H001,RT05,9,2,7,0.2222
2025-12-06,H001,RT06,7,3,4,0.4286
2025-12-07,H001,RT01,42,18,24,0.4286
2025-12-07,H001,RT02,30,23,7,0.7667
2025-12-07,H001,RT03,20,7,13,0.35
2025-12-07,H001,RT04,12,7,5,0.5833
2025-12-07,H001,RT05,9,2,7,0.2222
2025-12-07,H001,RT06,7,4,3,0.5714
2025-12-08,H001,RT01,42,16,26,0.381
2025-12-08,H001,RT02,30,19,11,0.6333
2025-12-08,H001,RT03,20,2,18,0.1
2025-12-08,H001,RT04,12,5,7,0.4167
2025-12-08,H001,RT05,9,3,6,0.3333
2025-12-08,H001,RT06,7,3,4,0.4286
2025-12-09,H001,RT01,42,14,28,0.3333
2025-12-09,H001,RT02,30,14,16,0.4667
2025-12-09,H001,RT03,20,4,16,0.2
2025-12-09,H001,RT04,12,5,7,0.4167
2025-12-09,H001,RT05,9,2,7,0.2222
2025-12-09,H001,RT06,7,1,6,0.1429
2025-12-10,H001,RT01,42,10,32,0.2381
2025-12-10,H001,RT02,30,15,15,0.5
2025-12-10,H001,RT03,20,6,14,0.3
2025-12-10,H001,RT04,12,6,6,0.5
2025-12-10,H001,RT05,9,3,6,0.3333
2025-12-10,H001,RT06,7,1,6,0.1429
2025-12-11,H001,RT01,42,15,27,0.3571
2025-12-11,H001,RT02,30,18,12,0.6
2025-12-11,H001,RT03,20,5,15,0.25
2025-12-11,H001,RT04,12,7,5,0.5833
2025-12-11,H001,RT05,9,4,5,0.4444
2025-12-11,H001,RT06,7,3,4,0.4286
2025-12-12,H001,RT01,42,15,27,0.3571
2025-12-12,H001,RT02,30,13,17,0.4333
2025-12-12,H001,RT03,20,7,13,0.35
2025-12-12,H001,RT04,12,5,7,0.4167
2025-12-12,H001,RT05,9,2,7,0.2222
2025-12-12,H001,RT06,7,5,2,0.7143
2025-12-13,H001,RT01,42,16,26,0.381
2025-12-13,H001,RT02,30,11,19,0.3667
2025-12-13,H001,RT03,20,9,11,0.45
2025-12-13,H001,RT04,12,7,5,0.5833
2025-12-13,H001,RT05,9,4,5,0.4444
2025-12-13,H001,RT06,7,4,3,0.5714
2025-12-14,H001,RT01,42,18,24,0.4286
2025-12-14,H001,RT02,30,9,21,0.3
2025-12-14,H001,RT03,20,9,11,0.45
2025-12-14,H001,RT04,12,8,4,0.6667
2025-12-14,H001,RT05,9,5,4,0.5556
2025-12-14,H001,RT06,7,4,3,0.5714
2025-12-15,H001,RT01,42,14,28,0.3333
2025-12-15,H001,RT02,30,8,22,0.2667
2025-12-15,H001,RT03,20,7,13,0.35
2025-12-15,H001,RT04,12,6,6,0.5
2025-12-15,H001,RT05,9,5,4,0.5556
2025-12-15,H001,RT06,7,2,5,0.2857
2025-12-16,H001,RT01,42,15,27,0.3571
2025-12-16,H001,RT02,30,10,20,0.3333
2025-12-16,H001,RT03,20,10,10,0.5
2025-12-16,H001,RT04,12,5,7,0.4167
2025-12-16,H001,RT05,9,7,2,0.7778
2025-12-16,H001,RT06,7,3,4,0.4286
2025-12-17,H001,RT01,42,18,24,0.4286
2025-12-17,H001,RT02,30,13,17,0.4333
2025-12-17,H001,RT03,20,9,11,0.45
2025-12-17,H001,RT04,12,1,11,0.0833
2025-12-17,H001,RT05,9,3,6,0.3333
2025-12-17,H001,RT06,7,4,3,0.5714
2025-12-18,H001,RT01,42,15,27,0.3571
2025-12-18,H001,RT02,30,15,15,0.5
2025-12-18,H001,RT03,20,10,10,0.5
2025-12-18,H001,RT04,12,2,10,0.1667
2025-12-18,H001,RT05,9,5,4,0.5556
2025-12-18,H001,RT06,7,7,0,1.0
2025-12-19,H001,RT01,42,9,33,0.2143
2025-12-19,H001,RT02,30,16,14,0.5333
2025-12-19,H001,RT03,20,9,11,0.45
2025-12-19,H001,RT04,12,5,7,0.4167
2025-12-19,H001,RT05,9,8,1,0.8889
2025-12-19,H001,RT06,7,7,0,1.0
2025-12-20,H001,RT01,42,13,29,0.3095
2025-12-20,H001,RT02,30,14,16,0.4667
2025-12-20,H001,RT03,20,4,16,0.2
2025-12-20,H001,RT04,12,5,7,0.4167
2025-12-20,H001,RT05,9,5,4,0.5556
2025-12-20,H001,RT06,7,6,1,0.8571
2025-12-21,H001,RT01,42,18,24,0.4286
2025-12-21,H001,RT02,30,11,19,0.3667
2025-12-21,H001,RT03,20,4,16,0.2
2025-12-21,H001,RT04,12,4,8,0.3333
2025-12-21,H001,RT05,9,2,7,0.2222
2025-12-21,H001,RT06,7,5,2,0.7143
2025-12-22,H001,RT01,42,16,26,0.381
2025-12-22,H001,RT02,30,12,18,0.4
2025-12-22,H001,RT03,20,9,11,0.45
2025-12-22,H001,RT04,12,4,8,0.3333
2025-12-22,H001,RT05,9,0,9,0.0
2025-12-22,H001,RT06,7,3,4,0.4286
2025-12-23,H001,RT01,42,13,29,0.3095
2025-12-23,H001,RT02,30,10,20,0.3333
2025-12-23,H001,RT03,20,9,11,0.45
2025-12-23,H001,RT04,12,6,6,0.5
2025-12-23,H001,RT05,9,0,9,0.0
2025-12-23,H001,RT06,7,2,5,0.2857
2025-12-24,H001,RT01,42,15,27,0.3571
2025-12-24,H001,RT02,30,6,24,0.2
2025-12-24,H001,RT03,20,11,9,0.55
2025-12-24,H001,RT04,12,6,6,0.5
2025-12-24,H001,RT05,9,2,7,0.2222
2025-12-24,H001,RT06,7,1,6,0.1429
2025-12-25,H001,RT01,42,8,34,0.1905
2025-12-25,H001,RT02,30,8,22,0.2667
2025-12-25,H001,RT03,20,9,11,0.45
2025-12-25,H001,RT04,12,7,5,0.5833
2025-12-25,H001,RT05,9,2,7,0.2222
2025-12-25,H001,RT06,7,1,6,0.1429
2025-12-26,H001,RT01,42,13,29,0.3095
2025-12-26,H001,RT02,30,8,22,0.2667
2025-12-26,H001,RT03,20,8,12,0.4
2025-12-26,H001,RT04,12,6,6,0.5
2025-12-26,H001,RT05,9,3,6,0.3333
2025-12-26,H001,RT06,7,1,6,0.1429
2025-12-27,H001,RT01,42,13,29,0.3095
2025-12-27,H001,RT02,30,7,23,0.2333
2025-12-27,H001,RT03,20,9,11,0.45
2025-12-27,H001,RT04,12,6,6,0.5
2025-12-27,H001,RT05,9,1,8,0.1111
2025-12-27,H001,RT06,7,1,6,0.1429
2025-12-28,H001,RT01,42,7,35,0.1667
2025-12-28,H001,RT02,30,7,23,0.2333
2025-12-28,H001,RT03,20,8,12,0.4
2025-12-28,H001,RT04,12,8,4,0.6667
2025-12-28,H001,RT05,9,1,8,0.1111
2025-12-28,H001,RT06,7,2,5,0.2857
2025-12-29,H001,RT01,42,8,34,0.1905
2025-12-29,H001,RT02,30,5,25,0.1667
2025-12-29,H001,RT03,20,10,10,0.5
2025-12-29,H001,RT04,12,6,6,0.5
2025-12-29,H001,RT05,9,3,6,0.3333
2025-12-29,H001,RT06,7,2,5,0.2857
2025-12-30,H001,RT01,42,12,30,0.2857
2025-12-30,H001,RT02,30,6,24,0.2
2025-12-30,H001,RT03,20,7,13,0.35
2025-12-30,H001,RT04,12,6,6,0.5
2025-12-30,H001,RT05,9,3,6,0.3333
2025-12-30,H001,RT06,7,1,6,0.1429
2025-12-31,H001,RT01,42,15,27,0.3571
2025-12-31,H001,RT02,30,8,22,0.2667
2025-12-31,H001,RT03,20,5,15,0.25
2025-12-31,H001,RT04,12,8,4,0.6667
2025-12-31,H001,RT05,9,5,4,0.5556
2025-12-31,H001,RT06,7,3,4,0.4286
2026-01-01,H001,RT01,42,11,31,0.2619
2026-01-01,H001,RT02,30,11,19,0.3667
2026-01-01,H001,RT03,20,4,16,0.2
2026-01-01,H001,RT04,12,5,7,0.4167
2026-01-01,H001,RT05,9,4,5,0.4444
2026-01-01,H001,RT06,7,3,4,0.4286
2026-01-02,H001,RT01,42,9,33,0.2143
2026-01-02,H001,RT02,30,10,20,0.3333
2026-01-02,H001,RT03,20,6,14,0.3
2026-01-02,H001,RT04,12,6,6,0.5
2026-01-02,H001,RT05,9,3,6,0.3333
2026-01-02,H001,RT06,7,1,6,0.1429
2026-01-03,H001,RT01,42,14,28,0.3333
2026-01-03,H001,RT02,30,6,24,0.2
2026-01-03,H001,RT03,20,8,12,0.4
2026-01-03,H001,RT04,12,4,8,0.3333
2026-01-03,H001,RT05,9,4,5,0.4444
2026-01-03,H001,RT06,7,1,6,0.1429
2026-01-04,H001,RT01,42,14,28,0.3333
2026-01-04,H001,RT02,30,10,20,0.3333
2026-01-04,H001,RT03,20,10,10,0.5
2026-01-04,H001,RT04,12,4,8,0.3333
2026-01-04,H001,RT05,9,4,5,0.4444
2026-01-04,H001,RT06,7,1,6,0.1429
2026-01-05,H001,RT01,42,13,29,0.3095
2026-01-05,H001,RT02,30,9,21,0.3
2026-01-05,H001,RT03,20,10,10,0.5
2026-01-05,H001,RT04,12,1,11,0.0833
2026-01-05,H001,RT05,9,4,5,0.4444
2026-01-05,H001,RT06,7,1,6,0.1429
2026-01-06,H001,RT01,42,14,28,0.3333
2026-01-06,H001,RT02,30,7,23,0.2333
2026-01-06,H001,RT03,20,8,12,0.4
2026-01-06,H001,RT04,12,0,12,0.0
2026-01-06,H001,RT05,9,5,4,0.5556
2026-01-06,H001,RT06,7,0,7,0.0
2026-01-07,H001,RT01,42,11,31,0.2619
2026-01-07,H001,RT02,30,4,26,0.1333
2026-01-07,H001,RT03,20,6,14,0.3
2026-01-07,H001,RT04,12,2,10,0.1667
2026-01-07,H001,RT05,9,4,5,0.4444
2026-01-07,H001,RT06,7,2,5,0.2857
2026-01-08,H001,RT01,42,9,33,0.2143
2026-01-08,H001,RT02,30,6,24,0.2
2026-01-08,H001,RT03,20,1,19,0.05
2026-01-08,H001,RT04,12,2,10,0.1667
2026-01-08,H001,RT05,9,5,4,0.5556
2026-01-08,H001,RT06,7,1,6,0.1429
2026-01-09,H001,RT01,42,7,35,0.1667
2026-01-09,H001,RT02,30,4,26,0.1333
2026-01-09,H001,RT03,20,2,18,0.1
2026-01-09,H001,RT04,12,3,9,0.25
2026-01-09,H001,RT05,9,5,4,0.5556
2026-01-09,H001,RT06,7,0,7,0.0
2026-01-10,H001,RT01,42,8,34,0.1905
2026-01-10,H001,RT02,30,9,21,0.3
2026-01-10,H001,RT03,20,2,18,0.1
2026-01-10,H001,RT04,12,2,10,0.1667
2026-01-10,H001,RT05,9,4,5,0.4444
2026-01-10,H001,RT06,7,0,7,0.0
2026-01-11,H001,RT01,42,10,32,0.2381
2026-01-11,H001,RT02,30,6,24,0.2
2026-01-11,H001,RT03,20,2,18,0.1
2026-01-11,H001,RT04,12,2,10,0.1667
2026-01-11,H001,RT05,9,4,5,0.4444
2026-01-11,H001,RT06,7,3,4,0.4286
2026-01-12,H001,RT01,42,9,33,0.2143
2026-01-12,H001,RT02,30,5,25,0.1667
2026-01-12,H001,RT03,20,3,17,0.15
2026-01-12,H001,RT04,12,3,9,0.25
2026-01-12,H001,RT05,9,4,5,0.4444
2026-01-12,H001,RT06,7,2,5,0.2857
2026-01-13,H001,RT01,42,11,31,0.2619
2026-01-13,H001,RT02,30,4,26,0.1333
2026-01-13,H001,RT03,20,2,18,0.1
2026-01-13,H001,RT04,12,5,7,0.4167
2026-01-13,H001,RT05,9,2,7,0.2222
2026-01-13,H001,RT06,7,1,6,0.1429
2026-01-14,H001,RT01,42,8,34,0.1905
2026-01-14,H001,RT02,30,3,27,0.1
2026-01-14,H001,RT03,20,2,18,0.1
2026-01-14,H001,RT04,12,2,10,0.1667
2026-01-14,H001,RT05,9,2,7,0.2222
2026-01-14,H001,RT06,7,1,6,0.1429
2026-01-15,H001,RT01,42,8,34,0.1905
2026-01-15,H001,RT02,30,6,24,0.2
